review_id,order_id,review_score,review_comment_message,pain_point_category
31a0d09572da13a6a587b2986e6b1b34,4201a8366a21b43a6b9c2c912a2dd5f4,1,Produto veio com amassados e também não está funcionando corretamente.,Calidad_Producto
b9867004151eef78e82f18728f2a3cee,c5b977015b27b1b086bebf07bd454df6,1,Estou esperando há mais de vinte dias e ainda não recebi meu produto e não consigo nenhuma informação. ,Logistica_Retrasos
5c5486a9b74b631a072e526841ab8b46,a7547ae74369b19c925d4d0f11047e7c,1,Estou aguardando posição da empresa para fazer a devolução do produto.,Reembolso_Atencion_Cliente
e8ef92df93348dc8d96b1b6a8b0567ee,2b60eebc028bc36dca9f731556d1581f,1,fornecedor não enviou o produto correto. solicitei o sabor chocolate e me foi enviado outro sabor.,Producto_Incorrecto_Faltante
d838d6e37f4ee0ce4d0a56e5d5211038,37069a22c82db05d43b447a96abf4af0,1,O produto ainda não chegou,Logistica_Retrasos
db64106aff6c7180cb841937f43f5f44,208215ef3138230b69b97f3fb415e9bc,1,Ainda não recebi o produto...,Logistica_Retrasos
d6b0a9e1cc2bd827de2f63af37710456,41a48f4dc75f01b16dfa7e32cb456ebc,1,Comprei 2 produtos so mandaram 1 e n mim deram nenhuma justificativa ! ,Producto_Incorrecto_Faltante
ef53057f3251e89611bcbc665e575765,55dfff244bc5d5f81d58d4148062c9b6,2,"Tive problema na entrega, pois não tinha ninguém em casa para receber a mercadoria no horário que passaram.",Logistica_Retrasos
affce0d83d9e8f6af570bc097c2e424f,286a461fcd1b94e24227817fa93f8a57,2,"O produto não corresponde ao que eu comprei, a película é muito menor que a tela do celular e não cobre toda a tela.",Producto_Incorrecto_Faltante
536c631d5f15eab8260d69b603779f99,62fd709303ada1fdabb94af48092000b,1,O produto foi encaminhado para cidade de destino no dia 31/03 e até o momento não recebi.,Logistica_Retrasos
6be6676c6938834589c04bf934756e79,a7c96c67b28612698cc5e0fb735dad94,1,Produto não foi entregue!,Logistica_Retrasos
1a8dab4afb8c80d8d257fe0156d764b1,f4a8cf5dcabdbe8dd7e65e1674db3015,1,Simplesmente não recebi meu produto e nao tenho um posicionamento decente do que acontecerá.,Logistica_Retrasos
bceb8ea45e016d1107b14400a154e4b1,af1ffd059ac0a5f3996b4fe6c2863116,1,"Não recebi o braço de ducha com desviador, somente a ducha 20x20 com braço de 30cm.",Logistica_Retrasos
803b03abd2372308b85988608e895d3d,f54625bd1c01cb2de21cb256de818cf2,1,"O produto pode estar com mal funcionamento.
Ou o meu telefone não está conseguindo fazer a leitura.",Calidad_Producto
6ca6687c5fbfd2dce06daaec628bdac9,db0335818a0e49d9d5bbe1ce0a99310e,1,Loja sem vergonha. Não entregaram o pedido e tiveram a descaração de duErem que eu o cancelei. Porcaria de vendedor. stark escolheu muito mal o seu paeceiro.,Logistica_Retrasos
87987d7d5031de07b70cc17dd970302f,83e32d204b3e92d83909d99925731162,1,"PRODUTO NÃO VEIO CONFORME ESTAVA NO SITE .
MOSTRAVA CALENDÁRIO SITE MAS QUANDO RECEBI VEIO SEM E ESTA DIFÍCIL PARA FAZER A TROCA E ESTORNO DO PRODUTO",Producto_Incorrecto_Faltante
7ab4290d8a4c10493e37e671a99c9468,31641d348e3b49cd143c3bd490c100b9,1,"Comprei dois produtos, sendo que um deles não chegou. Um cabo adaptador de áudio.",Logistica_Retrasos
0ed5802ea93f04e9bf2364c664dadbbd,96123b9ae5a9cdfd4efe5fe402a94675,1,"Fornecedor targaryen me mandou um massageador completamente diferente do que comprei, de preço inferior e cheio de avaliações negativas. Ninguém erra mandando um superior né, curioso..Ou seja, n recomendo",Producto_Incorrecto_Faltante
89f1be937461a932b5521a02d760aa10,e56bf94fb5b2e858e8b8896c565a96a0,1,"Muito ruim, não veio um produto e o outro veio errado.. ",Producto_Incorrecto_Faltante
b62b86ff6108447c826efcf1b157168d,04c28d1572e04b2b3e5b80ca7559e750,1,"ABRI PROTOCOLO PARA DEVOLUÇÃO, PRODUTO DE BAIXA QUALIDADE DEU PROBLEMA NO PRIMEIRO DIA DE USO.

lannister VIROU UM MERCADO LIVRE....6 PEDIDOS 6 PROBLEMAS ",Calidad_Producto
9c0ff4d25d28bd004057ce16540abc3d,45390ff93f092f0de1524d486a172c33,1,A mercadoria não foi entregue ainda..,Logistica_Retrasos
b5be606d37fe1a0bd2bbcb7e550574a2,cfa438aab28ed50c386312e0e475dd82,2,"Recebi a encomenda de forma normal e dentro do prazo, contudo, recebi de primeira uma data de entrega estimada e que posterior, a data foi aumentando. Não gostei dessa atitude. Demorou 2 semanas.",Logistica_Retrasos
9ec97953a4e7ac154b5f175e21e81307,3451e358dcd1b3eb514821e4e9772ccc,1,Eu pedi q cancelacem antes da nf ser emitida pq eu havia ganhado de presente um igual... não cancelaram... mandaram assim msm... eu pedi quando a nf ainda não tinha sido emitida,Logistica_Retrasos
91f5235dd3b20f3792084e178e858666,da708bf3b3d18eabce89e0b1d84588d6,1,"preciso urgente desta mercadoria, o prazo maximo era até o dia 3 e até agora não chegou",Logistica_Retrasos
a7ad43b7ff55f5fc5a10be2d3edc498e,3b715ecd6add927d4a2634e826487231,2,O produto é de muita baixa qualidade,Calidad_Producto
b42955e5003fa4e9449770fb8b50d30d,1f186ad4ad389666cd9482ce1942038d,2,Demorou mas entregou!,Logistica_Retrasos
3395e28d6009c3c18dd879ae600d91bc,1e7666fef7090957578fd3a4b58cf9ba,1,"Produto com defeito apresenta risco por não ser confiável, já eviei e-mail e efetuei ligações e sem retorno.",Calidad_Producto
8b712cf2f200e83a1082ecd7bfc6e4f2,5b305608c98ca66ced71cde019aba8e9,1,"a descrição do produto estava errada e não consegui usar o produto ,pedi o cancelamento fazem 15 dias e ainda não obtive resposta",Calidad_Producto
371a37ca26fc269601f5c60ba88f9535,6c5d1e03493316b72304f07834a03325,1,Sem pontualidade não da satisfação ao cliente.,Logistica_Retrasos
3becbcf552ae5d0522f407750cdeae0b,66b2b26e39bc46458ddce0b3353148e4,1,meu mosquiteiro veio com dois furos na parte superior e pedir um mosquiteiro King porem nao veio Kiung e sim QUEEM,Producto_Incorrecto_Faltante
0d322bcc61875aa8332aa2c4b85d7704,fbe61ad65fab58d509a6785653636a57,2,Produto de baixa qualidade.,Calidad_Producto
7260316eb89ac06328f2b1f2b765d117,e3968a0c251516530db38b5cc66111d7,1,me foi enviado o produto errado!,Producto_Incorrecto_Faltante
1b0193dec8f270afea83302dc238f7e6,b26281af4e5c3a50b10887f626ee883f,1,Efetuei a compra e pagamento de duas unidades e recebi apenas uma unidade. Aguardando tratativa.,Producto_Incorrecto_Faltante
85c2b5cd3588fe49304e20c34b8a7287,f599acb00d4cb6e90d83d34a56c71ded,2,"Produto importado, o meu veio com defeito",Calidad_Producto
0d07bf1ef58ef047123207faec68675a,a083251915fff736585a9c72e902b0bb,1,Ainda não recebi,Logistica_Retrasos
44bb8c2ad3bb9c2bb3552a034eeffc4c,56c79c2be1ceff5839d56e340e847833,2,Bom dia ... comprei um bebedouro vermelho metálico... é recebi um bebedouro Rosa... obs... meu cachorro é macho...,Producto_Incorrecto_Faltante
b7d03880a3ed8bf093567e511703378d,f01954cab76ef5d938d291d2f1d201e5,1,"Não foi entregue, a primeira vez que acontece isso.",Logistica_Retrasos
